Date,Close,residual,lag_1,lag_3,rolling_mean_7,rolling_std_14,log_diff,day_of_week,month,rsi_14,macd,macd_signal
2020-02-19,178.9319305419922,8.783223085360788,178.3968963623047,177.5012435913086,177.35444532121932,1.5253806152015257,0.002994634293370879,2,2,73.52565931161483,4.242744932783182,4.517322105539748
2020-02-20,176.19943237304688,6.568297509788133,178.9319305419922,177.94906997680664,177.519654410226,1.4307071711474213,-0.015388965211132088,3,2,62.372121113583134,3.9254530816034503,4.3989483007524885
2020-02-21,170.6292724609375,2.986743298119441,176.19943237304688,178.3968963623047,176.665894644601,2.2092251992831087,-0.032123286314704735,4,2,46.79019734100718,3.187784851005432,4.156715610803078
2020-02-22,168.1770273844401,1.4778151187343627,170.6292724609375,178.9319305419922,175.3978389558338,3.1881657510312547,-0.014476046643806306,5,2,41.835099243920446,2.377890933739309,3.800950675390324
2020-02-23,165.72478230794272,0.551320744235611,168.1770273844401,176.19943237304688,173.7154873439244,4.164181079973154,-0.014688684493467719,6,2,37.552380661146785,1.5206395003345676,3.3448884403791728
2020-02-24,163.2725372314453,-1.251929111961905,165.72478230794272,170.6292724609375,171.61883980887276,5.032772548940426,-0.01490766243940378,0,2,33.823473096166566,0.6360538469739936,2.803121521698137
2020-02-25,160.57823181152344,-2.215201982472024,163.2725372314453,168.1770273844401,169.0733163016183,6.155785300651101,-0.016639562679391595,1,2,30.26728117246722,-0.2791764146211051,2.1866619344342886
2020-02-26,162.5845947265625,1.230908536783037,160.57823181152344,165.72478230794272,166.73798261369978,6.67595089122461,0.012417199812438717,2,2,35.689720930017444,-0.8330039207722848,1.582728763392974
2020-02-27,151.12905883789062,-9.974585350402224,162.5845947265625,163.2725372314453,163.15650068010603,8.625038608136554,-0.07306428318378799,3,2,24.145134704185395,-2.1712533606335285,0.8319323385876737
2020-02-28,154.78836059570312,-5.535839339265444,151.12905883789062,160.57823181152344,160.89351327078683,9.34632532526694,0.02392460231607174,4,2,31.740769970328643,-2.903085649239131,0.08492874102231278
2020-02-29,158.22151692708334,-1.550463270225438,154.78836059570312,162.5845947265625,159.47129749116445,9.41883907009293,0.021937288623512963,5,2,38.012204479581506,-3.1695049070480366,-0.5659579885917572
2020-03-01,161.65467325846353,2.664733553125858,158.22151692708334,151.12905883789062,158.88985334123885,9.061420401623394,0.02146635648533568,6,3,43.59331668505611,-3.068248209015593,-1.0664160326765244
2020-03-02,165.08782958984375,7.5326713096738915,161.65467325846353,154.78836059570312,159.14918082101005,8.419042162765466,0.02101521933607664,0,3,48.579157761943804,-2.680080225899843,-1.3891488713211881
2020-03-03,157.17684936523438,0.8512417154606093,165.08782958984375,158.22151692708334,158.66326904296875,7.782140353008219,-0.049106032342389305,1,3,39.84034622262074,-2.9764931319643324,-1.706617723449817
2020-03-04,162.9477081298828,8.67442212316773,157.17684936523438,161.65467325846353,158.71514238630022,6.462833572302784,0.03605773983639793,2,3,47.289310923426484,-2.7144519103966047,-1.9081845608391745
2020-03-05,158.85848999023438,6.019712192555141,162.9477081298828,165.08782958984375,159.81934683663505,5.2253187643340615,-0.0254155344438054,3,3,43.20680127404278,-2.8044204697625332,-2.0874317426238465
2020-03-06,154.36798095703125,1.8718862781144243,158.85848999023438,157.17684936523438,159.75929260253906,4.829340862641242,-0.028674567009864482,4,3,39.204246160480125,-3.2011666944812305,-2.310178732995323
2020-03-07,150.88067626953125,0.15782706877245967,154.36798095703125,162.9477081298828,158.7106010800316,4.878631106031543,-0.02284993782048872,5,3,36.385279598421626,-3.753716769323745,-2.5988863402610076
2020-03-08,147.39337158203125,-2.6982594425504693,150.88067626953125,158.85848999023438,156.67327226911272,5.393986832109742,-0.02338429121345964,6,3,33.77025465402575,-4.422038520760765,-2.9635167763609593
2020-03-09,143.90606689453125,-5.561474578837672,147.39337158203125,154.36798095703125,153.64730616978235,6.286889872655568,-0.023944236335063707,0,3,31.3442445268563,-5.17344837492638,-3.405503096074044
2020-03-10,153.7469482421875,5.4403117578363585,143.90606689453125,150.88067626953125,153.1573202950614,6.202037772551856,0.06614728416360105,1,3,43.647039716759735,-4.918175550600068,-3.708037586979249
2020-03-11,146.7819061279297,-0.3111581850207653,153.7469482421875,147.39337158203125,150.84792000906808,6.330586565227853,-0.0463602043338085,2,3,38.40193262611187,-5.217743785093177,-4.009978826602035
2020-03-12,132.86135864257812,-14.286173141973515,146.7819061279297,143.90606689453125,147.13404410226005,8.612644121812865,-0.09964168501764892,3,3,30.510351438599486,-6.503457799153239,-4.508674621112276
2020-03-13,151.7501220703125,5.207261665132796,132.86135864257812,153.7469482421875,146.76006426130022,8.615328668100167,0.13292906604962162,4,3,46.558401828133455,-5.929874171498938,-4.792914531189608
2020-03-14,144.29461161295572,-2.1862200421993476,151.7501220703125,146.7819061279297,145.81919788178942,8.800388690407408,-0.050378110833446677,5,3,42.39650979653923,-6.00764995074411,-5.035861615100509
2020-03-15,136.83910115559897,-9.163819469393612,144.29461161295572,132.86135864257812,144.31144496372767,9.251235763943114,-0.05305133201459267,6,3,38.673525588686665,-6.59486371796757,-5.347662035673921
2020-03-16,129.3835906982422,-15.8951579472508,136.83910115559897,151.7501220703125,142.23680550711495,9.821896305772881,-0.05602422816100461,0,3,35.33221648150433,-7.574517917171505,-5.793033211973438
2020-03-17,140.03660583496094,-4.6269488687925895,129.3835906982422,144.29461161295572,140.27818516322546,9.648974781588608,0.07912229533418103,1,3,42.92079833636663,-7.405920792625238,-6.115610728103799
2020-03-18,134.14163208007812,-9.808502104961605,140.03660583496094,136.83910115559897,138.47243172781808,8.969229145793301,-0.04300766109376841,2,3,40.11550109957631,-7.659685387257724,-6.424425659934585
2020-03-19,136.3486785888672,-7.933641478690284,134.14163208007812,129.3835906982422,138.97062029157365,8.214005555359137,0.0163192203393292,3,3,41.653100386725164,-7.5951532497329595,-6.65857117789426
2020-03-20,131.22756958007812,-12.305571538120091,136.3486785888672,140.03660583496094,136.03882707868303,8.089124533380263,-0.038282429497766834,4,3,39.14175599722012,-7.8665609461086206,-6.900169131537132
2020-03-21,130.79126993815103,-12.58193510197403,131.22756958007812,134.14163208007812,134.10977826799666,8.059649623968063,-0.0033302952259024465,5,3,38.92642380279246,-8.024359415318969,-7.1250071882935
2020-03-22,130.35497029622397,-11.830376554582367,130.79126993815103,136.3486785888672,133.18347385951452,8.137622388678759,-0.0033414231618253964,6,3,38.697161602848155,-8.091349533112464,-7.318275657257293
2020-03-23,129.91867065429688,-12.452334722574214,130.35497029622397,131.22756958007812,133.2599138532366,8.312331672146051,-0.003352625713496593,0,3,38.4532649431318,-8.086430086487752,-7.471906543103385
2020-03-24,141.72769165039062,-0.5063863005777729,129.91867065429688,130.79126993815103,133.50149754115515,7.0590620789097995,0.08699890776666219,1,3,48.005367485587946,-7.048392604839961,-7.387203755450701
2020-03-25,140.3709716796875,-2.4683456192589883,141.72769165039062,130.35497029622397,134.3914031982422,6.558167247700998,-0.009618836297978994,2,3,47.1009179619995,-6.263020186911717,-7.162367041742904
2020-03-26,149.15135192871094,6.832138664907575,140.3709716796875,129.91867065429688,136.22035653250558,7.28119183673714,0.060672859344785834,3,3,53.24091709905531,-4.875897273377348,-6.705073088069793
2020-03-27,143.027099609375,0.2797620930981317,149.15135192871094,141.72769165039062,137.90600367954798,6.281342797779917,-0.041927455078227815,4,3,48.97132429918241,-4.222098625588018,-6.208478195573438
2020-03-28,146.38063049316406,2.241486732117364,143.027099609375,140.3709716796875,140.133055187407,6.489681809083273,0.023176167336073306,5,3,51.27553367250985,-3.394230000543814,-5.645628556567513
2020-03-29,149.73416137695312,5.1223692110817955,146.38063049316406,149.15135192871094,142.9015110560826,7.3098032609421635,0.022651176903493386,6,3,53.535061485367805,-2.4394161639756646,-5.004386078049144
2020-03-30,153.0876922607422,7.136940938487666,149.73416137695312,143.027099609375,146.21137128557478,7.873415657478765,0.022149444931524265,0,3,55.74518145267685,-1.3960248977128629,-4.282713841981888
2020-03-31,150.6800537109375,2.9881873927458447,153.0876922607422,146.38063049316406,147.4902801513672,8.400900493068374,-0.015852169953783246,1,3,53.767817769969945,-0.7547063267197132,-3.577112338929453
2020-04-01,145.32968139648438,-3.412088059222565,150.6800537109375,149.73416137695312,148.19866725376673,8.281233466691624,-0.036153912921386144,2,4,49.56061622964389,-0.6704584420322419,-2.995781559550011
2020-04-02,148.33921813964844,-1.6210185053849462,145.32968139648438,153.0876922607422,148.08264814104353,8.350077506142311,0.020496839203377526,3,4,51.84321069327642,-0.3567347073719134,-2.4679721891143913
2020-04-03,146.97300720214844,-3.5268350315089245,148.33921813964844,150.6800537109375,148.64634922572546,7.808355696201006,-0.009252720120229263,4,4,50.72106273574953,-0.21585989366514013,-2.017549730024541
2020-04-04,150.6163584391276,-1.116839558475681,146.97300720214844,145.32968139648438,149.25145321800596,7.1389880613383125,0.024486985798113814,5,4,53.605072339259294,0.18760975869793128,-1.5765178322800466
2020-04-05,154.25970967610678,0.09028795386856137,150.6163584391276,148.33921813964844,149.89796011788505,6.24936029927727,0.0239016772208398,6,4,56.355794010892915,0.7922181632576724,-1.102770633172503
2020-04-06,157.90306091308594,2.9713466949660274,154.25970967610678,146.97300720214844,150.58586992536272,4.902683470503761,0.023343697748942738,0,4,58.975225438022306,1.547523785013567,-0.5727117495352889
2020-04-07,156.202392578125,-0.5044974050613329,157.90306091308594,150.6163584391276,151.37477547781808,4.9139051835956415,-0.010828751520570279,1,4,57.24801931137319,1.985986000010456,-0.060972199626139915
2020-04-08,157.76927185058594,-0.3164152899650463,156.202392578125,154.25970967610678,153.151859828404,4.638236123013921,0.00998110630985849,2,4,58.455252799510795,2.43187142665721,0.43759652563053014
2020-04-09,157.7788543701172,-0.735065642879785,157.76927185058594,157.90306091308594,154.50037928989954,4.980686101229511,6.073570867926037e-05,3,4,58.462977813121114,2.754262643660354,0.9009297492364949
2020-04-10,157.86721801757812,-0.7362244759821192,157.7788543701172,156.202392578125,156.05669512067522,4.655044724498528,0.0005598906972030804,4,4,58.53953674884152,2.9825096984470463,1.3172457390786052
2020-04-11,157.95558166503906,-1.9001119610110302,157.86721801757812,157.76927185058594,157.10515558151974,4.5394570114393105,0.0005595773950171079,5,4,58.621669840884685,3.1343959759440736,1.680675786451699
2020-04-12,158.0439453125,-2.3344240750202174,157.95558166503906,157.7788543701172,157.64576067243303,4.597379920361976,0.0005592644432681482,6,4,58.70975771666978,3.224724535878039,1.989485536336967
2020-04-13,158.13230895996094,-2.8877014163041066,158.0439453125,157.86721801757812,157.67851039341517,4.73525588474527,0.0005589518413700034,0,4,58.80420310754514,3.2657947295168697,2.2447473749729476
2020-04-14,165.95729064941406,4.763061600213578,158.13230895996094,157.95558166503906,159.0720672607422,5.565962392521276,0.04829838892328375,1,4,66.18128797542693,3.884970261247048,2.572791952227768
2020-04-15,164.21841430664062,2.8636348451754206,165.95729064941406,158.0439453125,159.99337332589286,5.2643825336170895,-0.010533133683398255,2,4,63.461636869679126,4.187092348378542,2.8956520314579226
2020-04-16,169.1483917236328,7.196586033144235,164.21841430664062,158.13230895996094,161.61759294782365,5.682019913620538,0.029579050867226897,3,4,67.53500976753645,4.769356086963825,3.270392842559103
2020-04-17,170.6388397216797,8.236058560592852,169.1483917236328,165.95729064941406,163.4421103341239,5.650447400017834,0.008772887379410399,4,4,68.67209499297084,5.290090126019123,3.674332299251107
2020-04-18,169.5114491780599,5.657202908788001,170.6388397216797,164.21841430664062,165.0929485502697,5.556988198389364,-0.006628803259222771,5,4,66.76714837067117,5.5478524195085015,4.049036323302587
