[2025-07-09 16:07:37] Đã crawl dữ liệu
[2025-07-09 16:07:37] Đã fill dữ liệu bị thiếu
[2025-07-09 16:07:37] Đã kiểm tra preprocessing
[2025-07-09 16:14:02] Đã crawl dữ liệu
[2025-07-09 16:14:02] Đã fill dữ liệu bị thiếu
[2025-07-09 16:14:02] Đã kiểm tra preprocessing
[2025-07-09 19:12:58] Đã crawl dữ liệu
[2025-07-09 19:12:58] Đã fill dữ liệu bị thiếu
[2025-07-09 19:12:58] Đã kiểm tra preprocessing
[2025-07-09 19:14:39] Đã crawl dữ liệu
[2025-07-09 19:14:39] Đã fill dữ liệu bị thiếu
[2025-07-09 19:14:39] Đã kiểm tra preprocessing
[2025-07-09 19:18:59] Đã crawl dữ liệu
[2025-07-09 19:18:59] Đã fill dữ liệu bị thiếu
[2025-07-09 19:18:59] Đã kiểm tra preprocessing
[2025-07-09 19:20:35] Đã crawl dữ liệu
[2025-07-09 19:20:35] Đã fill dữ liệu bị thiếu
[2025-07-09 19:20:35] Đã kiểm tra preprocessing
[2025-07-09 19:23:15] Đã crawl dữ liệu
[2025-07-09 19:23:15] Đã fill dữ liệu bị thiếu
[2025-07-09 19:23:15] Đã kiểm tra preprocessing
[2025-07-09 19:23:16] Đã xuất các biểu đồ EDA cho AAPL
[2025-07-09 19:23:16] Đã xuất các biểu đồ EDA cho GOOG
[2025-07-09 19:23:17] Đã xuất các biểu đồ EDA cho MSFT
[2025-07-09 19:24:19] Đã crawl dữ liệu
[2025-07-09 19:24:19] Đã fill dữ liệu bị thiếu
[2025-07-09 19:24:19] Đã kiểm tra preprocessing
[2025-07-09 19:24:20] Đã xuất các biểu đồ EDA cho AAPL
[2025-07-09 19:24:20] Đã xuất các biểu đồ EDA cho GOOG
[2025-07-09 19:24:21] Đã xuất các biểu đồ EDA cho MSFT
[2025-07-09 19:27:00] Đã crawl dữ liệu
[2025-07-09 19:27:00] Đã fill dữ liệu bị thiếu
[2025-07-09 19:27:00] Đã kiểm tra preprocessing
[2025-07-09 19:27:01] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 19:27:01] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 19:27:02] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 19:45:41] Đã crawl dữ liệu
[2025-07-09 19:45:41] Đã fill dữ liệu bị thiếu
[2025-07-09 19:45:41] Đã kiểm tra preprocessing
[2025-07-09 19:45:41] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 19:45:42] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 19:45:42] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 19:47:19] Đã crawl dữ liệu
[2025-07-09 19:47:19] Đã fill dữ liệu bị thiếu
[2025-07-09 19:47:19] Đã kiểm tra preprocessing
[2025-07-09 19:47:20] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 19:47:20] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 19:47:21] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:00:13] Đã crawl dữ liệu
[2025-07-09 20:00:13] Đã fill dữ liệu bị thiếu
[2025-07-09 20:00:13] Đã kiểm tra preprocessing
[2025-07-09 20:00:14] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:00:14] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:00:15] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:17:03] Đã crawl dữ liệu
[2025-07-09 20:17:03] Đã fill dữ liệu bị thiếu
[2025-07-09 20:17:03] Đã kiểm tra preprocessing
[2025-07-09 20:17:03] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:17:04] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:17:04] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:17:04] Đã eda dữ liệu xong
[2025-07-09 20:19:49] Đã crawl dữ liệu
[2025-07-09 20:19:49] Đã fill dữ liệu bị thiếu
[2025-07-09 20:19:50] Đã kiểm tra preprocessing
[2025-07-09 20:19:50] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:19:50] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:19:51] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:19:51] Đã eda dữ liệu xong
[2025-07-09 20:23:35] Đã crawl dữ liệu
[2025-07-09 20:23:35] Đã fill dữ liệu bị thiếu
[2025-07-09 20:23:35] Đã kiểm tra preprocessing
[2025-07-09 20:23:36] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:23:36] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:23:37] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:23:37] Đã eda dữ liệu xong
[2025-07-09 20:26:12] Đã crawl dữ liệu
[2025-07-09 20:26:12] Đã fill dữ liệu bị thiếu
[2025-07-09 20:26:12] Đã kiểm tra preprocessing
[2025-07-09 20:26:13] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:26:13] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:26:14] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:26:14] Đã eda dữ liệu xong
[2025-07-09 20:29:38] Đã crawl dữ liệu
[2025-07-09 20:29:39] Đã fill dữ liệu bị thiếu
[2025-07-09 20:29:39] Đã kiểm tra preprocessing
[2025-07-09 20:29:39] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:29:40] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:29:40] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:29:40] Đã lưu dữ liệu xong
[2025-07-09 20:29:40] Đã eda dữ liệu
[2025-07-09 20:29:40] Workflow đã hoàn tất
[2025-07-09 20:31:45] Đã crawl dữ liệu
[2025-07-09 20:31:45] Đã fill dữ liệu bị thiếu
[2025-07-09 20:31:45] Đã kiểm tra preprocessing
[2025-07-09 20:31:46] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:31:46] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:31:47] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:31:47] Đã eda dữ liệu
[2025-07-09 20:31:47] Đã lưu dữ liệu xong
[2025-07-09 20:31:47] Workflow đã hoàn tất
[2025-07-09 20:33:03] Đã crawl dữ liệu
[2025-07-09 20:33:03] Đã fill dữ liệu bị thiếu
[2025-07-09 20:33:03] Đã kiểm tra preprocessing
[2025-07-09 20:33:03] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:33:04] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:33:04] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:33:04] Đã eda dữ liệu
[2025-07-09 20:33:04] Đã lưu dữ liệu xong
[2025-07-09 20:33:04] Workflow đã hoàn tất
[2025-07-09 20:35:13] Đã crawl dữ liệu
[2025-07-09 20:35:13] Đã fill dữ liệu bị thiếu
[2025-07-09 20:35:13] Đã kiểm tra preprocessing
[2025-07-09 20:35:14] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:35:14] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:35:15] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:35:15] Đã eda dữ liệu
[2025-07-09 20:35:15] Đã lưu dữ liệu xong
[2025-07-09 20:35:15] Workflow đã hoàn tất
[2025-07-09 20:38:19] Đã crawl dữ liệu
[2025-07-09 20:38:19] Đã fill dữ liệu bị thiếu
[2025-07-09 20:38:19] Đã kiểm tra preprocessing
[2025-07-09 20:38:20] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:38:20] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:38:21] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:38:21] Đã lưu dữ liệu xong
[2025-07-09 20:38:21] Đã eda dữ liệu
[2025-07-09 20:38:21] Workflow đã hoàn tất
[2025-07-09 20:40:13] Đã crawl dữ liệu
[2025-07-09 20:40:13] Đã fill dữ liệu bị thiếu
[2025-07-09 20:40:13] Đã kiểm tra preprocessing
[2025-07-09 20:40:14] Lỗi khi xử lý EDA cho AAPL
[2025-07-09 20:40:14] Lỗi khi xử lý EDA cho GOOG
[2025-07-09 20:40:15] Lỗi khi xử lý EDA cho MSFT
[2025-07-09 20:40:15] Đã lưu dữ liệu xong
[2025-07-09 20:40:15] Đã eda dữ liệu
[2025-07-09 20:40:15] Workflow đã hoàn tất
[2025-07-09 20:41:30] Đã crawl dữ liệu
[2025-07-09 20:41:30] Đã fill dữ liệu bị thiếu
[2025-07-09 20:41:30] Đã kiểm tra preprocessing
[2025-07-09 20:41:31] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-09 20:41:31] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-09 20:41:32] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-09 20:41:32] Đã lưu dữ liệu xong
[2025-07-09 20:41:32] Đã eda dữ liệu
[2025-07-09 20:41:32] Workflow đã hoàn tất
[2025-07-09 20:41:50] Đã crawl dữ liệu
[2025-07-09 20:41:50] Đã fill dữ liệu bị thiếu
[2025-07-09 20:41:50] Đã kiểm tra preprocessing
[2025-07-09 20:41:50] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-09 20:41:51] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-09 20:41:52] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-09 20:41:52] Đã eda dữ liệu
[2025-07-09 20:41:52] Đã lưu dữ liệu xong
[2025-07-09 20:41:52] Workflow đã hoàn tất
[2025-07-09 20:51:04] Đã crawl dữ liệu
[2025-07-09 20:51:04] Đã fill dữ liệu bị thiếu
[2025-07-09 20:51:04] Đã kiểm tra preprocessing
[2025-07-09 20:51:05] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-09 20:51:05] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-09 20:51:06] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-09 20:51:06] Đã eda dữ liệu
[2025-07-09 20:51:06] Đã lưu dữ liệu xong
[2025-07-09 20:51:06] Đã tính baseline
[2025-07-09 20:51:06] Workflow đã hoàn tất
[2025-07-11 00:12:38] Đã crawl dữ liệu
[2025-07-11 00:12:38] Đã fill dữ liệu bị thiếu
[2025-07-11 00:12:38] Đã kiểm tra preprocessing
[2025-07-11 00:12:38] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-11 00:12:39] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-11 00:12:40] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-11 00:12:40] Đã eda dữ liệu
[2025-07-11 00:12:40] Đã lưu dữ liệu xong
[2025-07-11 00:12:40] Đã tính baseline
[2025-07-11 00:15:23] Đã crawl dữ liệu
[2025-07-11 00:15:23] Đã fill dữ liệu bị thiếu
[2025-07-11 00:15:23] Đã kiểm tra preprocessing
[2025-07-11 00:15:23] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-11 00:15:24] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-11 00:15:25] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-11 00:15:25] Đã eda dữ liệu
[2025-07-11 00:15:25] Đã lưu dữ liệu xong
[2025-07-11 00:15:25] Đã tính baseline
[2025-07-11 00:15:25] Đã chia dữ liệu thành các đoạn train/test theo walk-forward
[2025-07-11 00:15:25] Đã chia dữ liệu theo walk-forward
[2025-07-11 00:15:25] Workflow đã hoàn tất
[2025-07-11 00:17:25] Đã crawl dữ liệu
[2025-07-11 00:17:25] Đã fill dữ liệu bị thiếu
[2025-07-11 00:17:25] Đã kiểm tra preprocessing
[2025-07-11 00:17:26] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-11 00:17:26] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-11 00:17:27] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-11 00:17:27] Đã eda dữ liệu
[2025-07-11 00:17:27] Đã lưu dữ liệu xong
[2025-07-11 00:17:27] Đã tính baseline
[2025-07-11 00:17:28] Đã chia dữ liệu thành các đoạn train/test theo walk-forward
[2025-07-11 00:17:28] Đã chia dữ liệu theo walk-forward
[2025-07-11 00:17:28] Workflow đã hoàn tất
[2025-07-11 00:24:32] Đã crawl dữ liệu
[2025-07-11 00:24:32] Đã fill dữ liệu bị thiếu
[2025-07-11 00:24:32] Đã kiểm tra preprocessing
[2025-07-11 00:24:32] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-11 00:24:33] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-11 00:24:34] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-11 00:24:34] Đã eda dữ liệu
[2025-07-11 00:24:34] Đã lưu dữ liệu xong
[2025-07-11 00:24:34] Đã tính baseline
[2025-07-11 00:26:25] Đã crawl dữ liệu
[2025-07-11 00:26:25] Đã fill dữ liệu bị thiếu
[2025-07-11 00:26:25] Đã kiểm tra preprocessing
[2025-07-11 00:26:25] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-11 00:26:26] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-11 00:26:26] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-11 00:26:26] Đã eda dữ liệu
[2025-07-11 00:26:26] Đã lưu dữ liệu xong
[2025-07-11 00:26:27] Đã tính baseline
[2025-07-11 00:26:27] Đã chia và lưu splits cho AAPL
[2025-07-11 00:26:27] Đã chia và lưu splits cho GOOG
[2025-07-11 00:26:28] Đã chia và lưu splits cho MSFT
[2025-07-11 00:26:28] Đã chia dữ liệu theo walk-forward
[2025-07-11 00:26:28] Workflow đã hoàn tất
[2025-07-11 01:40:48] Đã crawl dữ liệu
[2025-07-11 01:40:48] Đã fill dữ liệu bị thiếu
[2025-07-11 01:40:48] Đã kiểm tra preprocessing
[2025-07-11 01:40:49] Đã xuất các biểu đồ và thống kê EDA cho AAPL
[2025-07-11 01:40:49] Đã xuất các biểu đồ và thống kê EDA cho GOOG
[2025-07-11 01:40:50] Đã xuất các biểu đồ và thống kê EDA cho MSFT
[2025-07-11 01:40:50] Đã eda dữ liệu
[2025-07-11 01:40:50] Đã lưu dữ liệu xong
[2025-07-11 01:40:50] Đã tính baseline
[2025-07-11 01:40:50] Đã chia và lưu splits cho AAPL
[2025-07-11 01:40:51] Đã chia và lưu splits cho GOOG
[2025-07-11 01:40:51] Đã chia và lưu splits cho MSFT
[2025-07-11 01:40:51] Đã chia dữ liệu theo walk-forward
[2025-07-11 01:40:51] Workflow đã hoàn tất
